I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.080,5.500,9,30,133.000,133.000,1987.430,27.500,79.900,36.830,4.710,
0.080,6.000,0,30,145.000,145.000,2126.360,30.000,73.700,38.540,4.820,
0.080,6.000,1,30,133.000,133.000,1871.460,30.000,105.500,44.910,4.720,
0.080,6.000,2,30,140.000,140.000,1904.210,30.000,76.000,41.000,4.640,
0.080,6.000,3,30,149.000,149.000,1902.430,30.000,96.700,45.800,4.800,
0.080,6.000,4,30,172.000,172.000,1859.270,30.000,109.700,45.310,4.730,
0.080,6.000,5,30,168.000,168.000,2099.160,30.000,104.500,50.690,4.890,
0.080,6.000,6,30,150.000,150.000,2019.920,30.000,102.000,45.600,4.860,
0.080,6.000,7,30,131.000,131.000,1848.560,30.000,112.000,46.580,4.590,
0.080,6.000,8,30,147.000,147.000,1650.190,30.000,102.500,43.660,4.680,
0.080,6.000,9,30,153.000,153.000,1929.880,30.000,82.700,44.010,4.800,
0.080,6.500,0,30,147.000,147.000,2142.840,32.500,79.000,41.310,4.900,
0.080,6.500,1,30,222.000,222.000,1865.870,32.500,131.200,54.030,4.670,
0.080,6.500,2,30,147.000,147.000,1911.860,32.500,84.500,43.460,4.910,
0.080,6.500,3,30,219.000,219.000,1899.460,32.500,127.700,54.730,4.990,
0.080,6.500,4,30,172.000,172.000,1865.510,32.500,106.300,48.450,4.860,
0.080,6.500,5,30,212.000,212.000,2134.460,32.500,108.600,54.890,5.130,
0.080,6.500,6,30,184.000,184.000,2013.270,32.500,145.700,53.380,4.990,
0.080,6.500,7,30,133.000,133.000,1871.540,32.500,117.400,48.960,4.830,
0.080,6.500,8,30,157.000,157.000,1618.140,32.500,106.700,48.480,4.770,
0.080,6.500,9,30,154.000,154.000,2054.340,32.500,86.300,48.160,4.980,
0.080,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.700,4.960,
0.080,7.000,1,30,228.000,228.000,1880.100,35.000,136.000,55.530,4.680,
0.080,7.000,2,30,155.000,155.000,1911.860,35.000,82.300,46.670,4.630,
0.080,7.000,3,30,195.000,195.000,1899.460,35.000,133.700,56.940,4.910,
0.080,7.000,4,30,181.000,181.000,1880.810,35.000,114.300,52.980,4.760,
0.080,7.000,5,30,171.000,171.000,2148.490,35.000,115.600,56.080,4.990,
0.080,7.000,6,30,177.000,177.000,2060.430,35.000,150.700,56.760,4.880,
0.080,7.000,7,30,180.000,180.000,1871.540,35.000,121.500,51.750,4.650,
0.080,7.000,8,30,169.000,169.000,1611.190,35.000,120.100,52.440,4.490,
0.080,7.000,9,30,165.000,165.000,1981.180,35.000,91.900,52.660,4.720,
0.090,3.000,0,30,94.000,94.000,2156.350,15.000,59.100,21.370,4.910,
0.090,3.000,1,30,117.000,117.000,1851.040,15.000,83.900,29.830,4.650,
0.090,3.000,2,30,92.000,92.000,1872.900,15.000,56.700,22.990,4.650,
0.090,3.000,3,30,106.000,106.000,1903.000,15.000,67.700,25.990,4.730,
0.090,3.000,4,30,92.000,92.000,1825.070,15.000,58.000,21.650,4.700,
0.090,3.000,5,30,113.000,113.000,2095.620,15.000,75.400,25.600,4.930,
0.090,3.000,6,30,140.000,140.000,1925.100,15.000,106.300,26.210,4.730,
0.090,3.000,7,30,100.000,100.000,1858.000,15.000,91.900,22.680,4.540,
0.090,3.000,8,30,111.000,111.000,1677.280,15.000,56.800,22.920,4.530,
0.090,3.000,9,30,101.000,101.000,1987.310,15.000,44.500,22.000,4.920,
0.090,3.500,0,30,99.000,99.000,2100.150,17.500,63.200,23.160,4.840,
0.090,3.500,1,30,127.000,127.000,1847.150,17.500,90.100,32.510,4.640,
0.090,3.500,2,30,116.000,116.000,1872.980,17.500,67.500,24.490,4.620,
0.090,3.500,3,30,119.000,119.000,1914.840,17.500,72.000,30.440,4.790,
0.090,3.500,4,30,143.000,143.000,1853.390,17.500,86.100,26.080,4.660,
0.090,3.500,5,30,118.000,118.000,2091.270,17.500,78.500,30.750,4.870,
0.090,3.500,6,30,155.000,155.000,1966.830,17.500,118.400,31.480,4.780,
0.090,3.500,7,30,121.000,121.000,1823.890,17.500,98.000,30.400,4.530,
0.090,3.500,8,30,114.000,114.000,1666.280,17.500,59.200,25.680,4.600,
0.090,3.500,9,30,109.000,109.000,2003.440,17.500,49.400,25.630,4.840,
0.090,4.000,0,30,116.000,116.000,2183.250,20.000,66.700,27.350,4.920,
0.090,4.000,1,30,137.000,137.000,1841.320,20.000,99.000,35.190,4.660,
0.090,4.000,2,30,129.000,129.000,1944.710,20.000,75.300,26.780,4.670,
0.090,4.000,3,30,120.000,120.000,1892.900,20.000,74.700,32.270,4.820,
0.090,4.000,4,30,155.000,155.000,1766.980,20.000,97.600,31.290,4.660,
0.090,4.000,5,30,123.000,123.000,2094.500,20.000,86.900,33.590,4.870,
0.090,4.000,6,30,165.000,165.000,1977.370,20.000,100.000,33.730,4.800,
0.090,4.000,7,30,124.000,124.000,1933.880,20.000,104.100,31.600,4.710,
0.090,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,26.270,4.680,
0.090,4.000,9,30,108.000,108.000,1999.770,20.000,45.800,28.570,4.920,
0.090,4.500,0,30,127.000,127.000,2159.170,22.500,69.700,28.990,4.990,
0.090,4.500,1,30,146.000,146.000,1865.200,22.500,104.700,37.880,4.820,
0.090,4.500,2,30,123.000,123.000,1953.500,22.500,66.800,29.160,4.800,
0.090,4.500,3,30,124.000,124.000,1902.350,22.500,82.200,35.870,4.870,
0.090,4.500,4,30,158.000,158.000,1833.260,22.500,99.100,35.440,4.710,
0.090,4.500,5,30,174.000,174.000,2015.960,22.500,99.000,44.650,4.810,
0.090,4.500,6,30,170.000,170.000,2003.600,22.500,102.000,38.870,4.890,
0.090,4.500,7,30,127.000,127.000,1934.030,22.500,109.200,35.500,4.790,
0.090,4.500,8,30,121.000,121.000,1713.350,22.500,60.700,29.290,4.710,
0.090,4.500,9,30,139.000,139.000,1989.790,22.500,85.100,31.910,4.840,
0.090,5.000,0,30,142.000,142.000,2177.790,25.000,72.200,33.970,4.900,
0.090,5.000,1,30,142.000,142.000,1857.580,25.000,106.100,41.990,4.770,
0.090,5.000,2,30,114.000,114.000,1932.940,25.000,61.200,33.700,4.690,
0.090,5.000,3,30,150.000,150.000,1888.490,25.000,99.400,41.150,4.830,
0.090,5.000,4,30,156.000,156.000,1833.260,25.000,97.000,37.800,4.650,
0.090,5.000,5,30,177.000,177.000,2096.180,25.000,104.700,48.500,4.970,
0.090,5.000,6,30,154.000,154.000,2005.450,25.000,143.100,42.760,4.860,
0.090,5.000,7,30,138.000,138.000,1888.260,25.000,117.400,40.600,4.620,
0.090,5.000,8,30,121.000,121.000,1653.280,25.000,102.900,34.640,4.530,
0.090,5.000,9,30,139.000,139.000,1987.440,25.000,86.800,35.110,4.740,
0.090,5.500,0,30,143.000,143.000,2136.460,27.500,74.900,37.810,4.800,
0.090,5.500,1,30,139.000,139.000,1876.680,27.500,113.900,45.280,4.710,
0.090,5.500,2,30,133.000,133.000,1887.450,27.500,78.100,36.620,4.610,
0.090,5.500,3,30,154.000,154.000,1888.490,27.500,103.000,44.420,4.740,
0.090,5.500,4,30,177.000,177.000,1846.430,27.500,116.600,42.890,4.860,
0.090,5.500,5,30,179.000,179.000,2096.180,27.500,115.300,49.570,5.050,
0.090,5.500,6,30,160.000,160.000,1986.240,27.500,149.500,45.460,4.930,
0.090,5.500,7,30,135.000,135.000,1832.330,27.500,122.700,45.460,4.610,
0.090,5.500,8,30,125.000,125.000,1717.510,27.500,116.000,36.900,4.780,
0.090,5.500,9,30,137.000,137.000,1987.430,27.500,83.700,36.950,4.840,
0.090,6.000,0,30,155.000,155.000,2126.360,30.000,77.400,38.990,4.910,
0.090,6.000,1,30,141.000,141.000,1871.460,30.000,129.600,46.080,4.820,
0.090,6.000,2,30,140.000,140.000,1904.210,30.000,79.200,41.120,4.750,
0.090,6.000,3,30,160.000,160.000,1902.430,30.000,107.100,46.770,5.270,
0.090,6.000,4,30,186.000,186.000,1859.270,30.000,123.700,46.320,5.200,
0.090,6.000,5,30,183.000,183.000,2151.720,30.000,119.200,55.590,5.380,
0.090,6.000,6,30,175.000,175.000,1980.830,30.000,164.400,48.610,5.230,
0.090,6.000,7,30,137.000,137.000,1848.560,30.000,128.100,47.300,4.940,
0.090,6.000,8,30,157.000,157.000,1650.190,30.000,131.500,45.110,5.070,
0.090,6.000,9,30,153.000,153.000,1929.880,30.000,84.700,44.070,5.200,
0.090,6.500,0,30,147.000,147.000,2142.840,32.500,92.000,41.840,5.300,
0.090,6.500,1,30,234.000,234.000,1865.870,32.500,144.000,55.850,5.100,
0.090,6.500,2,30,147.000,147.000,1911.860,32.500,88.800,43.610,4.960,
0.090,6.500,3,30,278.000,278.000,1899.460,32.500,185.000,58.200,5.120,
0.090,6.500,4,30,186.000,186.000,1865.510,32.500,120.200,49.450,4.940,
0.090,6.500,5,30,227.000,227.000,2134.460,32.500,123.700,58.710,5.220,
0.090,6.500,6,30,247.000,247.000,2013.270,32.500,171.100,57.010,5.050,
0.090,6.500,7,30,140.000,140.000,1845.040,32.500,131.700,49.380,4.860,
0.090,6.500,8,30,166.000,166.000,1618.140,32.500,137.000,49.960,4.810,
0.090,6.500,9,30,165.000,165.000,2054.340,32.500,121.700,49.860,5.080,
0.090,7.000,0,30,141.000,141.000,2098.020,35.000,111.700,44.700,5.010,
0.090,7.000,1,30,242.000,242.000,1880.100,35.000,149.500,57.130,4.770,
0.090,7.000,2,30,151.000,151.000,1821.700,35.000,84.800,46.580,4.670,
0.090,7.000,3,30,200.000,200.000,1899.460,35.000,145.500,58.930,4.970,
0.090,7.000,4,30,198.000,198.000,1900.020,35.000,131.900,56.060,4.800,
0.090,7.000,5,30,180.000,180.000,2148.490,35.000,133.500,57.500,5.040,
0.090,7.000,6,30,189.000,189.000,2060.430,35.000,178.100,58.220,4.930,
0.090,7.000,7,30,192.000,192.000,1871.540,35.000,134.400,52.610,4.680,
0.090,7.000,8,30,169.000,169.000,1611.190,35.000,141.900,53.580,4.560,
0.090,7.000,9,30,166.000,166.000,1981.180,35.000,125.300,54.120,4.820,
0.100,3.000,0,30,103.000,103.000,2094.680,15.000,67.300,22.110,4.920,
0.100,3.000,1,30,125.000,125.000,1829.950,15.000,91.800,32.280,4.650,
0.100,3.000,2,30,114.000,114.000,1872.900,15.000,68.500,24.850,4.660,
0.100,3.000,3,30,114.000,114.000,1903.000,15.000,76.200,28.600,4.740,
0.100,3.000,4,30,98.000,98.000,1819.510,15.000,63.100,22.700,4.680,
0.100,3.000,5,30,119.000,119.000,2071.110,15.000,81.900,28.060,4.960,
0.100,3.000,6,30,152.000,152.000,1936.230,15.000,118.700,28.240,4.730,
0.100,3.000,7,30,107.000,107.000,1790.610,15.000,99.000,25.900,4.530,
0.100,3.000,8,30,118.000,118.000,1619.610,15.000,87.800,24.570,4.540,
0.100,3.000,9,30,124.000,124.000,1910.810,15.000,73.300,24.320,4.730,
0.100,3.500,0,30,107.000,107.000,2069.390,17.500,69.100,24.330,4.850,
0.100,3.500,1,30,134.000,134.000,1849.080,17.500,97.500,35.030,4.640,
0.100,3.500,2,30,124.000,124.000,1872.980,17.500,75.200,25.270,4.690,
0.100,3.500,3,30,120.000,120.000,1919.220,17.500,80.800,32.020,4.750,
0.100,3.500,4,30,152.000,152.000,1819.520,17.500,97.000,28.610,4.690,
0.100,3.500,5,30,125.000,125.000,2129.670,17.500,89.800,33.830,5.000,
0.100,3.500,6,30,165.000,165.000,1973.190,17.500,128.400,35.630,4.810,
0.100,3.500,7,30,133.000,133.000,1819.480,17.500,106.500,32.010,4.520,
0.100,3.500,8,30,119.000,119.000,1608.610,17.500,93.800,27.380,4.570,
0.100,3.500,9,30,130.000,130.000,1995.100,17.500,78.800,28.170,4.820,
0.100,4.000,0,30,124.000,124.000,2168.580,20.000,72.300,30.270,4.990,
0.100,4.000,1,30,147.000,147.000,1841.320,20.000,108.600,36.840,4.740,
0.100,4.000,2,30,202.000,202.000,1877.160,20.000,148.500,30.220,4.690,
0.100,4.000,3,30,137.000,137.000,1892.570,20.000,95.300,34.090,4.860,
0.100,4.000,4,30,167.000,167.000,1766.980,20.000,109.600,33.510,4.680,
0.100,4.000,5,30,131.000,131.000,2094.500,20.000,98.500,36.810,4.870,
0.100,4.000,6,30,151.000,151.000,1970.910,20.000,140.700,40.880,4.770,
0.100,4.000,7,30,135.000,135.000,1907.180,20.000,115.900,33.390,4.630,
0.100,4.000,8,30,122.000,122.000,1630.230,20.000,100.200,30.880,4.580,
0.100,4.000,9,30,139.000,139.000,1999.140,20.000,87.500,32.200,4.830,
0.100,4.500,0,30,131.000,131.000,2170.820,22.500,75.800,29.610,4.950,
0.100,4.500,1,30,159.000,159.000,1870.940,22.500,117.400,39.890,4.750,
0.100,4.500,2,30,129.000,129.000,1953.500,22.500,72.800,29.610,4.760,
0.100,4.500,3,30,150.000,150.000,1902.350,22.500,108.600,37.760,4.800,
0.100,4.500,4,30,170.000,170.000,1770.130,22.500,111.800,37.060,4.610,
0.100,4.500,5,30,182.000,182.000,2051.050,22.500,115.100,49.580,4.820,
0.100,4.500,6,30,159.000,159.000,1971.170,22.500,148.700,44.350,4.770,
0.100,4.500,7,30,176.000,176.000,1934.030,22.500,123.800,38.800,4.720,
0.100,4.500,8,30,130.000,130.000,1640.110,22.500,106.500,33.240,4.550,
0.100,4.500,9,30,145.000,145.000,1989.790,22.500,91.500,32.640,4.850,
0.100,5.000,0,30,118.000,118.000,2200.710,25.000,90.100,34.280,5.010,
0.100,5.000,1,30,152.000,152.000,1859.790,25.000,128.700,44.430,4.720,
0.100,5.000,2,30,114.000,114.000,1932.940,25.000,66.800,34.030,4.720,
0.100,5.000,3,30,159.000,159.000,1888.490,25.000,108.600,43.190,4.840,
0.100,5.000,4,30,179.000,179.000,1833.260,25.000,121.500,41.130,4.630,
0.100,5.000,5,30,190.000,190.000,2099.350,25.000,120.200,52.140,4.950,
0.100,5.000,6,30,214.000,214.000,1993.420,25.000,165.600,50.470,4.870,
0.100,5.000,7,30,166.000,166.000,1888.260,25.000,131.000,42.880,4.660,
0.100,5.000,8,30,141.000,141.000,1640.110,25.000,131.100,36.480,4.550,
0.100,5.000,9,30,149.000,149.000,1987.440,25.000,96.400,36.200,4.780,
0.100,5.500,0,30,132.000,132.000,2161.320,27.500,111.100,38.610,4.910,
0.100,5.500,1,30,150.000,150.000,1876.680,27.500,134.700,47.960,4.770,
0.100,5.500,2,30,145.000,145.000,1887.450,27.500,90.900,37.760,4.660,
0.100,5.500,3,30,164.000,164.000,1888.490,27.500,112.300,45.890,4.780,
0.100,5.500,4,30,195.000,195.000,1846.430,27.500,134.800,44.650,4.750,
0.100,5.500,5,30,242.000,242.000,2092.570,27.500,137.800,57.750,4.960,
0.100,5.500,6,30,185.000,185.000,1927.270,27.500,174.500,49.040,4.820,
0.100,5.500,7,30,167.000,167.000,1832.330,27.500,135.300,48.700,4.600,
0.100,5.500,8,30,147.000,147.000,1620.600,27.500,137.400,40.360,4.680,
0.100,5.500,9,30,166.000,166.000,2061.520,27.500,122.500,41.630,4.870,
0.100,6.000,0,30,126.000,126.000,2108.850,30.000,115.300,39.600,4.870,
0.100,6.000,1,30,152.000,152.000,1871.460,30.000,140.900,47.870,4.740,
0.100,6.000,2,30,148.000,148.000,1895.320,30.000,91.500,42.420,4.650,
0.100,6.000,3,30,169.000,169.000,1902.430,30.000,116.300,48.720,4.850,
0.100,6.000,4,30,250.000,250.000,1859.270,30.000,187.800,49.740,4.810,
0.100,6.000,5,30,156.000,156.000,2171.980,30.000,138.400,57.410,5.060,
0.100,6.000,6,30,258.000,258.000,2004.110,30.000,182.600,55.650,4.850,
0.100,6.000,7,30,166.000,166.000,1848.560,30.000,140.200,49.800,4.580,
0.100,6.000,8,30,217.000,217.000,1544.820,30.000,206.700,50.750,4.570,
0.100,6.000,9,30,157.000,157.000,1944.460,30.000,128.500,47.100,4.780,
0.100,6.500,0,30,147.000,147.000,2142.840,32.500,118.200,42.950,4.870,
0.100,6.500,1,30,172.000,172.000,1852.460,32.500,160.100,55.000,4.610,
0.100,6.500,2,30,160.000,160.000,1870.330,32.500,100.300,44.910,4.670,
0.100,6.500,3,30,314.000,314.000,1899.460,32.500,220.500,64.100,4.940,
0.100,6.500,4,30,203.000,203.000,1869.610,32.500,137.500,53.940,4.790,
0.100,6.500,5,30,251.000,251.000,2088.500,32.500,149.900,66.280,4.950,
0.100,6.500,6,30,260.000,260.000,1955.750,32.500,191.400,60.000,4.890,
0.100,6.500,7,30,189.000,189.000,1845.040,32.500,143.800,53.940,4.680,
0.100,6.500,8,30,226.000,226.000,1618.140,32.500,215.100,54.910,4.670,
0.100,6.500,9,30,176.000,176.000,2054.340,32.500,133.300,51.750,4.870,
0.100,7.000,0,30,141.000,141.000,2098.020,35.000,120.700,45.250,4.810,
0.100,7.000,1,30,177.000,177.000,1854.690,35.000,164.300,58.010,4.770,
0.100,7.000,2,30,165.000,165.000,1708.700,35.000,101.800,48.810,4.570,
0.100,7.000,3,30,250.000,250.000,1899.460,35.000,196.800,65.710,4.940,
0.100,7.000,4,30,262.000,262.000,1900.020,35.000,195.300,60.880,4.860,
0.100,7.000,5,30,199.000,199.000,2080.950,35.000,154.100,64.560,4.950,
0.100,7.000,6,30,232.000,232.000,2020.200,35.000,221.900,60.070,4.940,
0.100,7.000,7,30,203.000,203.000,1845.040,35.000,147.400,55.930,4.670,
0.100,7.000,8,30,232.000,232.000,1611.190,35.000,221.500,58.850,4.550,
0.100,7.000,9,30,177.000,177.000,1981.180,35.000,140.700,55.700,4.740,
0.110,3.000,0,30,109.000,109.000,2152.490,15.000,73.700,23.540,4.960,
0.110,3.000,1,30,132.000,132.000,1845.980,15.000,98.500,34.790,4.600,
0.110,3.000,2,30,128.000,128.000,1859.340,15.000,76.400,27.450,4.720,
0.110,3.000,3,30,122.000,122.000,1903.000,15.000,83.900,30.280,4.780,
0.110,3.000,4,30,157.000,157.000,1807.300,15.000,97.900,27.600,4.780,
0.110,3.000,5,30,126.000,126.000,2071.110,15.000,91.000,32.640,4.980,
0.110,3.000,6,30,161.000,161.000,1936.230,15.000,127.600,29.670,4.780,
0.110,3.000,7,30,116.000,116.000,1790.610,15.000,107.200,28.680,4.530,
0.110,3.000,8,30,104.000,104.000,1577.630,15.000,94.700,26.070,4.530,
0.110,3.000,9,30,114.000,114.000,1950.890,15.000,72.000,26.830,4.850,
0.110,3.500,0,30,118.000,118.000,2069.390,17.500,79.400,26.440,4.920,
0.110,3.500,1,30,143.000,143.000,1827.630,17.500,106.500,37.710,4.670,
0.110,3.500,2,30,201.000,201.000,1879.710,17.500,146.700,29.940,4.720,
0.110,3.500,3,30,147.000,147.000,1876.690,17.500,107.000,36.040,4.780,
0.110,3.500,4,30,168.000,168.000,1821.150,17.500,109.100,31.370,4.770,
0.110,3.500,5,30,132.000,132.000,2127.010,17.500,103.900,39.700,4.980,
0.110,3.500,6,30,185.000,185.000,1973.190,17.500,148.800,37.860,4.800,
0.110,3.500,7,30,136.000,136.000,1769.820,17.500,120.700,34.940,4.520,
0.110,3.500,8,30,112.000,112.000,1548.550,17.500,102.100,28.730,4.640,
0.110,3.500,9,30,120.000,120.000,1956.550,17.500,80.100,30.270,4.850,
0.110,4.000,0,30,130.000,130.000,2168.580,20.000,78.500,31.800,5.010,
0.110,4.000,1,30,159.000,159.000,1808.710,20.000,120.600,40.740,4.610,
0.110,4.000,2,30,151.000,151.000,1877.160,20.000,94.300,29.320,4.690,
0.110,4.000,3,30,151.000,151.000,1904.690,20.000,110.000,36.280,4.850,
0.110,4.000,4,30,170.000,170.000,1770.130,20.000,110.500,36.510,4.730,
0.110,4.000,5,30,180.000,180.000,2081.940,20.000,117.900,43.280,4.920,
0.110,4.000,6,30,163.000,163.000,1899.030,20.000,152.500,43.700,4.770,
0.110,4.000,7,30,138.000,138.000,1864.620,20.000,129.900,36.070,4.710,
0.110,4.000,8,30,129.000,129.000,1588.250,20.000,116.500,35.830,4.640,
0.110,4.000,9,30,163.000,163.000,1971.990,20.000,89.600,35.540,4.860,
0.110,4.500,0,30,135.000,135.000,2170.820,22.500,110.300,31.740,5.030,
0.110,4.500,1,30,173.000,173.000,1824.020,22.500,131.700,45.200,4.740,
0.110,4.500,2,30,112.000,112.000,1884.060,22.500,96.100,31.270,4.740,
0.110,4.500,3,30,181.000,181.000,1920.290,22.500,139.600,44.040,4.880,
0.110,4.500,4,30,142.000,142.000,1782.870,22.500,124.700,40.700,4.710,
0.110,4.500,5,30,158.000,158.000,1961.940,22.500,133.300,54.060,4.810,
0.110,4.500,6,30,215.000,215.000,1952.510,22.500,171.700,50.800,4.840,
0.110,4.500,7,30,188.000,188.000,1851.010,22.500,136.000,45.770,4.670,
0.110,4.500,8,30,144.000,144.000,1635.260,22.500,134.500,36.390,4.640,
0.110,4.500,9,30,133.000,133.000,1924.320,22.500,119.900,36.350,4.830,
0.110,5.000,0,30,126.000,126.000,2200.710,25.000,115.900,35.940,4.990,
0.110,5.000,1,30,171.000,171.000,1808.710,25.000,139.600,49.280,4.680,
0.110,5.000,2,30,158.000,158.000,1830.750,25.000,99.800,39.140,4.700,
0.110,5.000,3,30,167.000,167.000,1882.860,25.000,116.900,46.280,4.860,
0.110,5.000,4,30,197.000,197.000,1782.870,25.000,139.200,43.660,4.650,
0.110,5.000,5,30,154.000,154.000,1963.540,25.000,139.800,55.700,4.910,
0.110,5.000,6,30,250.000,250.000,2019.340,25.000,182.500,55.150,4.960,
0.110,5.000,7,30,170.000,170.000,1893.780,25.000,142.500,46.480,4.740,
0.110,5.000,8,30,210.000,210.000,1627.330,25.000,200.000,43.330,4.640,
0.110,5.000,9,30,138.000,138.000,2029.070,25.000,127.000,39.930,4.940,
0.110,5.500,0,30,140.000,140.000,2161.320,27.500,119.600,40.150,5.020,
0.110,5.500,1,30,173.000,173.000,1854.350,27.500,161.800,55.470,4.770,
0.110,5.500,2,30,190.000,190.000,1743.840,27.500,107.600,43.600,4.640,
0.110,5.500,3,30,224.000,224.000,1888.490,27.500,173.000,50.800,4.870,
0.110,5.500,4,30,253.000,253.000,1866.690,27.500,192.900,52.700,4.900,
0.110,5.500,5,30,219.000,219.000,2032.180,27.500,152.500,62.190,5.000,
0.110,5.500,6,30,258.000,258.000,2000.370,27.500,196.800,56.950,5.040,
0.110,5.500,7,30,180.000,180.000,1832.330,27.500,148.100,53.150,4.670,
0.110,5.500,8,30,225.000,225.000,1615.200,27.500,214.100,47.810,4.710,
0.110,5.500,9,30,180.000,180.000,2018.970,27.500,133.600,45.760,4.920,
0.110,6.000,0,30,134.000,134.000,2108.850,30.000,123.400,40.690,4.900,
0.110,6.000,1,30,239.000,239.000,1865.430,30.000,167.400,59.070,4.770,
0.110,6.000,2,30,191.000,191.000,1782.210,30.000,105.800,46.740,4.630,
0.110,6.000,3,30,313.000,313.000,1948.470,30.000,226.200,66.170,5.010,
0.110,6.000,4,30,265.000,265.000,1865.330,30.000,202.200,60.390,4.940,
0.110,6.000,5,30,249.000,249.000,2151.830,30.000,158.400,68.510,5.090,
0.110,6.000,6,30,273.000,273.000,2004.110,30.000,222.500,60.230,4.960,
0.110,6.000,7,30,190.000,190.000,1838.670,30.000,152.600,55.250,4.700,
0.110,6.000,8,30,232.000,232.000,1544.820,30.000,221.700,53.770,4.700,
0.110,6.000,9,30,168.000,168.000,1944.460,30.000,143.800,50.210,4.890,
0.110,6.500,0,30,137.000,137.000,2098.020,32.500,126.600,44.630,4.920,
0.110,6.500,1,30,240.000,240.000,1852.140,32.500,172.400,63.500,4.780,
0.110,6.500,2,30,166.000,166.000,1753.740,32.500,108.400,48.460,4.660,
0.110,6.500,3,30,343.000,343.000,1899.460,32.500,249.100,73.160,5.050,
0.110,6.500,4,30,266.000,266.000,1900.020,32.500,200.700,62.450,4.930,
0.110,6.500,5,30,275.000,275.000,2056.370,32.500,171.600,72.480,5.030,
0.110,6.500,6,30,276.000,276.000,1955.750,32.500,236.100,65.490,4.920,
0.110,6.500,7,30,199.000,199.000,1838.670,32.500,156.200,57.920,4.690,
0.110,6.500,8,30,240.000,240.000,1594.270,32.500,229.200,58.980,4.670,
0.110,6.500,9,30,237.000,237.000,2047.730,32.500,169.600,56.600,4.940,
0.110,7.000,0,30,148.000,148.000,2098.020,35.000,137.700,46.680,4.900,
0.110,7.000,1,30,241.000,241.000,1870.180,35.000,180.800,65.470,4.870,
0.110,7.000,2,30,248.000,248.000,1708.700,35.000,239.800,57.960,4.710,
0.110,7.000,3,30,275.000,275.000,1899.460,35.000,222.000,69.310,5.060,
0.110,7.000,4,30,278.000,278.000,1900.020,35.000,211.400,64.670,4.990,
0.110,7.000,5,30,227.000,227.000,2108.480,35.000,181.600,70.380,5.150,
0.110,7.000,6,30,298.000,298.000,2023.790,35.000,287.600,67.370,5.010,
0.110,7.000,7,30,226.000,226.000,1845.040,35.000,163.200,59.080,4.800,
0.110,7.000,8,30,248.000,248.000,1601.950,35.000,237.800,64.750,4.700,
0.110,7.000,9,30,241.000,241.000,1981.180,35.000,171.800,60.840,4.920,
0.120,3.000,0,30,119.000,119.000,2144.340,15.000,83.800,24.880,5.100,
0.120,3.000,1,30,140.000,140.000,1819.860,15.000,106.600,38.950,4.770,
0.120,3.000,2,30,147.000,147.000,1851.310,15.000,93.000,32.440,4.830,
0.120,3.000,3,30,149.000,149.000,1821.290,15.000,108.400,33.740,4.780,
0.120,3.000,4,30,125.000,125.000,1764.390,15.000,113.900,33.280,4.790,
0.120,3.000,5,30,163.000,163.000,2070.540,15.000,126.100,37.970,5.050,
0.120,3.000,6,30,172.000,172.000,1938.090,15.000,138.400,32.390,4.870,
0.120,3.000,7,30,130.000,130.000,1762.560,15.000,121.400,33.370,4.560,
0.120,3.000,8,30,112.000,112.000,1535.840,15.000,102.500,28.220,4.560,
0.120,3.000,9,30,127.000,127.000,1921.920,15.000,77.700,31.180,4.900,
0.120,3.500,0,30,124.000,124.000,2070.090,17.500,89.400,28.520,5.010,
0.120,3.500,1,30,152.000,152.000,1810.060,17.500,115.100,42.990,4.770,
0.120,3.500,2,30,118.000,118.000,1864.830,17.500,94.700,28.920,4.810,
0.120,3.500,3,30,199.000,199.000,1905.960,17.500,125.700,40.670,4.920,
0.120,3.500,4,30,137.000,137.000,1766.340,17.500,121.700,34.700,4.830,
0.120,3.500,5,30,166.000,166.000,2048.170,17.500,126.500,42.720,5.060,
0.120,3.500,6,30,199.000,199.000,1973.190,17.500,162.500,40.050,4.950,
0.120,3.500,7,30,150.000,150.000,1769.820,17.500,132.100,39.950,4.600,
0.120,3.500,8,30,127.000,127.000,1534.240,17.500,117.600,33.100,4.620,
0.120,3.500,9,30,128.000,128.000,1916.220,17.500,89.500,34.210,4.800,
0.120,4.000,0,30,134.000,134.000,2168.400,20.000,113.300,34.300,5.120,
0.120,4.000,1,30,175.000,175.000,1824.020,20.000,136.100,44.370,4.770,
0.120,4.000,2,30,165.000,165.000,1793.800,20.000,100.900,35.160,4.780,
0.120,4.000,3,30,208.000,208.000,1905.960,20.000,134.100,43.330,4.920,
0.120,4.000,4,30,184.000,184.000,1811.380,20.000,131.000,44.570,4.850,
0.120,4.000,5,30,153.000,153.000,2001.460,20.000,136.600,52.500,4.970,
0.120,4.000,6,30,215.000,215.000,1952.260,20.000,174.600,50.980,4.890,
0.120,4.000,7,30,149.000,149.000,1864.620,20.000,140.900,39.340,4.730,
0.120,4.000,8,30,203.000,203.000,1570.840,20.000,192.700,41.630,4.740,
0.120,4.000,9,30,171.000,171.000,1914.540,20.000,120.600,40.980,4.880,
